               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 471,            0.019862,            0.010109,           0.0025493,             0.79955,              0.8364,              0.8673,             0.52847,            0.025964,           0.0052505,           0.0086357,           0.0088368,           0.0088368,           0.0088368
                 472,            0.019204,           0.0097962,           0.0024773,             0.81732,             0.83474,             0.86714,             0.52909,            0.026145,            0.005276,           0.0096119,           0.0088343,           0.0088343,           0.0088343
                 473,            0.019675,             0.01005,           0.0022079,             0.81878,             0.83413,             0.86297,             0.52388,            0.026261,           0.0052969,           0.0092228,           0.0088318,           0.0088318,           0.0088318
                 474,            0.018208,            0.010229,           0.0029189,             0.82012,             0.82247,             0.86431,             0.52289,            0.026329,           0.0053198,           0.0085796,           0.0088293,           0.0088293,           0.0088293
                 475,            0.019472,            0.010231,           0.0025157,             0.82406,             0.81954,               0.863,              0.5233,            0.026387,           0.0053403,           0.0081264,           0.0088268,           0.0088268,           0.0088268
                 476,            0.019177,           0.0098291,           0.0025522,             0.79134,             0.81791,             0.85348,             0.52604,            0.026354,           0.0053644,           0.0077997,           0.0088244,           0.0088244,           0.0088244
                 477,            0.019059,            0.010221,           0.0027446,             0.79466,             0.81408,             0.85083,             0.52202,            0.026311,           0.0053859,           0.0078627,           0.0088219,           0.0088219,           0.0088219
                 478,            0.019603,            0.009863,           0.0030486,             0.77646,             0.81898,             0.84153,              0.5197,            0.026387,           0.0053668,            0.007869,           0.0088194,           0.0088194,           0.0088194
                 479,            0.019624,           0.0099171,           0.0025808,             0.77829,             0.84993,             0.84446,             0.51935,            0.026391,           0.0053258,           0.0075623,            0.008817,            0.008817,            0.008817
                 480,            0.018961,           0.0099933,           0.0027658,             0.77783,             0.83659,             0.84586,             0.52871,            0.026183,           0.0053163,           0.0075645,           0.0088145,           0.0088145,           0.0088145
                 481,            0.019315,           0.0099349,           0.0031858,             0.78048,             0.82806,             0.84599,              0.5316,             0.02611,           0.0053191,           0.0074512,            0.008812,            0.008812,            0.008812
                 482,            0.018682,            0.009845,           0.0024291,             0.76996,             0.82385,             0.84577,             0.52817,            0.026023,           0.0053165,            0.007501,           0.0088095,           0.0088095,           0.0088095
                 483,            0.018883,           0.0098232,           0.0022227,             0.75955,             0.82937,             0.85398,             0.53448,            0.025957,           0.0052969,           0.0077883,           0.0088071,           0.0088071,           0.0088071
                 484,            0.018483,           0.0097549,           0.0021355,             0.77594,             0.81339,             0.85389,             0.53437,            0.026098,           0.0053031,           0.0084881,           0.0088046,           0.0088046,           0.0088046
                 485,            0.019113,           0.0096339,           0.0024406,             0.80639,              0.8079,             0.85384,             0.53875,            0.026152,           0.0053027,           0.0095501,           0.0088021,           0.0088021,           0.0088021
                 486,            0.018852,           0.0096944,           0.0021367,              0.8072,              0.8079,             0.85271,             0.53933,            0.026192,           0.0053041,            0.010238,           0.0087996,           0.0087996,           0.0087996
                 487,            0.019268,           0.0096417,           0.0021234,             0.77688,             0.84752,             0.85783,             0.53869,            0.026126,           0.0052819,            0.010427,           0.0087972,           0.0087972,           0.0087972
                 488,            0.018931,           0.0099694,           0.0019199,             0.82189,             0.80254,             0.86093,             0.54262,            0.026239,           0.0052648,            0.011303,           0.0087947,           0.0087947,           0.0087947
                 489,            0.018614,           0.0097203,           0.0019919,             0.79215,             0.82405,             0.86103,             0.54406,            0.026048,           0.0052662,            0.011967,           0.0087922,           0.0087922,           0.0087922
                 490,            0.018681,           0.0094139,           0.0018732,             0.78138,             0.85245,             0.85768,             0.54216,            0.025948,           0.0052683,            0.011886,           0.0087897,           0.0087897,           0.0087897
                 491,            0.018835,           0.0096416,           0.0025483,             0.78027,             0.84614,             0.85907,             0.54382,            0.025915,           0.0052693,            0.011909,           0.0087872,           0.0087872,           0.0087872
                 492,            0.019213,           0.0095163,           0.0023305,             0.84953,             0.78945,             0.86277,             0.54644,            0.025769,           0.0052559,            0.010573,           0.0087848,           0.0087848,           0.0087848
                 493,            0.019016,             0.01005,           0.0031652,             0.79294,              0.8435,              0.8631,             0.54559,            0.025732,           0.0052416,            0.010015,           0.0087823,           0.0087823,           0.0087823
                 494,            0.018504,           0.0099908,           0.0024715,             0.78722,             0.85508,             0.86203,             0.54432,            0.025646,           0.0052097,           0.0093418,           0.0087798,           0.0087798,           0.0087798
                 495,            0.019455,           0.0099753,           0.0023038,             0.81863,             0.82972,             0.86359,             0.54846,            0.025656,            0.005178,           0.0091335,           0.0087774,           0.0087774,           0.0087774
                 496,            0.018811,           0.0096958,           0.0017869,             0.81651,             0.83649,             0.86513,             0.55354,            0.025686,           0.0051589,           0.0088028,           0.0087749,           0.0087749,           0.0087749
                 497,             0.01871,           0.0097632,           0.0020199,             0.84813,             0.79846,             0.86423,             0.55251,            0.025821,           0.0051587,           0.0082878,           0.0087724,           0.0087724,           0.0087724
                 498,            0.017992,           0.0095905,           0.0023339,             0.79724,             0.84067,             0.86517,             0.54941,            0.025986,           0.0051568,           0.0077419,           0.0087699,           0.0087699,           0.0087699
                 499,            0.019065,           0.0095151,            0.002258,             0.82684,             0.82447,             0.87338,             0.55125,            0.025981,           0.0051522,           0.0074518,           0.0087674,           0.0087674,           0.0087674
                 500,            0.018502,           0.0096364,           0.0024246,             0.82778,             0.82612,              0.8697,             0.55178,            0.025942,           0.0051413,           0.0075079,            0.008765,            0.008765,            0.008765
                 501,            0.018814,            0.010166,           0.0028053,             0.81085,             0.83862,             0.86685,             0.54737,             0.02583,           0.0051246,           0.0077631,           0.0087625,           0.0087625,           0.0087625
                 502,            0.018642,           0.0096507,           0.0027419,             0.82184,              0.8412,             0.86574,             0.54384,            0.025872,           0.0051277,           0.0074318,             0.00876,             0.00876,             0.00876
                 503,            0.018513,           0.0094819,           0.0025224,             0.84384,             0.82311,             0.88003,             0.54777,            0.025897,           0.0051181,           0.0073694,           0.0087576,           0.0087576,           0.0087576
                 504,            0.019563,           0.0098502,           0.0025891,              0.8554,             0.81332,              0.8808,             0.54874,            0.025908,           0.0051112,           0.0074673,           0.0087551,           0.0087551,           0.0087551
                 505,             0.01981,            0.010023,           0.0023905,             0.83929,             0.80381,             0.87511,             0.54877,            0.025812,           0.0051146,           0.0075714,           0.0087526,           0.0087526,           0.0087526
                 506,            0.018795,           0.0096789,           0.0028001,             0.82826,             0.84646,             0.88418,             0.55224,            0.025753,           0.0051007,           0.0080475,           0.0087501,           0.0087501,           0.0087501
                 507,            0.018076,           0.0098522,           0.0021149,             0.83082,             0.85324,             0.88352,             0.55188,            0.025735,           0.0051022,           0.0084824,           0.0087476,           0.0087476,           0.0087476
                 508,            0.018694,           0.0098702,           0.0022406,             0.84406,             0.84389,              0.8831,             0.55128,            0.025726,           0.0051291,           0.0089802,           0.0087452,           0.0087452,           0.0087452
                 509,            0.018676,           0.0099495,           0.0022349,             0.85587,             0.83118,             0.88094,             0.54828,            0.025781,           0.0051317,           0.0094746,           0.0087427,           0.0087427,           0.0087427
                 510,            0.019506,           0.0099038,           0.0032947,             0.84457,             0.84378,              0.8755,              0.5487,            0.025832,           0.0051448,           0.0092342,           0.0087402,           0.0087402,           0.0087402
                 511,            0.018293,            0.010033,           0.0030017,             0.83355,             0.83694,             0.88174,             0.54921,             0.02594,           0.0051596,           0.0086414,           0.0087378,           0.0087378,           0.0087378
                 512,            0.018514,           0.0097666,            0.002765,             0.81339,             0.85169,             0.88235,             0.54548,             0.02613,           0.0051591,           0.0088715,           0.0087353,           0.0087353,           0.0087353
                 513,            0.019653,            0.010208,           0.0027406,             0.80709,             0.85372,             0.88258,             0.54841,             0.02611,           0.0051639,           0.0089333,           0.0087328,           0.0087328,           0.0087328
                 514,            0.019203,           0.0098416,           0.0019109,             0.80687,             0.84022,             0.87814,             0.54591,            0.025983,            0.005161,           0.0085293,           0.0087303,           0.0087303,           0.0087303
                 515,            0.018539,           0.0094695,           0.0024226,             0.78625,             0.85485,             0.88099,             0.54641,            0.025961,           0.0051539,           0.0082638,           0.0087278,           0.0087278,           0.0087278
                 516,            0.018836,           0.0095695,           0.0020189,             0.79835,              0.8452,             0.88126,             0.54941,            0.025934,           0.0051458,           0.0079943,           0.0087254,           0.0087254,           0.0087254
                 517,            0.019109,           0.0097729,           0.0023844,             0.80389,              0.8382,             0.87795,             0.54234,            0.025947,           0.0051315,           0.0081253,           0.0087229,           0.0087229,           0.0087229
                 518,            0.019442,            0.010002,            0.002299,             0.82411,             0.82653,             0.87823,             0.54463,            0.025973,           0.0051277,           0.0076572,           0.0087204,           0.0087204,           0.0087204
                 519,              0.0191,           0.0097691,           0.0019561,             0.81637,             0.82907,             0.87852,             0.54688,            0.026042,           0.0051348,           0.0072833,            0.008718,            0.008718,            0.008718
                 520,            0.018943,           0.0094505,           0.0024076,             0.81607,             0.83077,             0.87892,             0.54789,            0.026165,           0.0051413,           0.0071337,           0.0087155,           0.0087155,           0.0087155
                 521,            0.018373,           0.0098186,            0.001767,              0.8238,                0.83,              0.8804,             0.54708,            0.026153,           0.0051501,           0.0070736,            0.008713,            0.008713,            0.008713
                 522,             0.01845,           0.0097794,           0.0020521,              0.8184,             0.81675,             0.88119,             0.54779,            0.026118,           0.0051703,            0.007051,           0.0087105,           0.0087105,           0.0087105
                 523,            0.018794,           0.0097111,           0.0028016,             0.81252,             0.81548,             0.87911,             0.54556,            0.025948,           0.0051877,           0.0069197,           0.0087081,           0.0087081,           0.0087081
                 524,            0.018904,           0.0099253,           0.0025518,             0.80639,             0.83099,             0.88186,             0.54632,            0.025913,           0.0051866,            0.006723,           0.0087056,           0.0087056,           0.0087056
                 525,            0.018994,           0.0097612,            0.002792,             0.79726,             0.83099,             0.88116,             0.54529,            0.025932,            0.005192,           0.0066605,           0.0087031,           0.0087031,           0.0087031
                 526,            0.018803,           0.0096459,           0.0023786,             0.83476,             0.80564,             0.87876,             0.54297,            0.025925,           0.0052068,           0.0067577,           0.0087006,           0.0087006,           0.0087006
                 527,            0.018797,            0.009613,           0.0022541,             0.81386,             0.84012,             0.88217,             0.54282,            0.025885,            0.005209,           0.0067594,           0.0086981,           0.0086981,           0.0086981
                 528,             0.01875,           0.0098469,           0.0024552,             0.84542,             0.80514,             0.88338,             0.54023,            0.025841,           0.0052142,           0.0068491,           0.0086957,           0.0086957,           0.0086957
                 529,             0.01876,           0.0096545,           0.0020889,              0.8078,             0.84742,             0.88257,              0.5402,            0.025912,           0.0052214,           0.0070403,           0.0086932,           0.0086932,           0.0086932
                 530,            0.018706,           0.0096521,           0.0016469,             0.81559,             0.83231,             0.88069,             0.53949,            0.025908,           0.0052457,           0.0070134,           0.0086907,           0.0086907,           0.0086907
                 531,            0.018695,           0.0097292,           0.0018363,             0.82129,              0.8296,             0.87704,             0.54061,             0.02599,            0.005255,           0.0069676,           0.0086882,           0.0086882,           0.0086882
                 532,            0.018303,           0.0094471,           0.0018397,             0.82276,             0.83793,             0.88298,             0.54071,            0.026097,           0.0052576,           0.0069544,           0.0086858,           0.0086858,           0.0086858
                 533,            0.018039,           0.0097696,           0.0023727,             0.82215,             0.84158,             0.88338,             0.54368,            0.026059,           0.0052657,           0.0068899,           0.0086833,           0.0086833,           0.0086833
                 534,            0.018948,             0.00968,           0.0026258,             0.82614,             0.84498,              0.8836,             0.53613,            0.026044,           0.0052729,           0.0068916,           0.0086808,           0.0086808,           0.0086808
                 535,            0.018277,           0.0098421,           0.0019966,             0.83186,             0.83099,             0.88048,             0.54017,            0.025968,           0.0052607,           0.0068999,           0.0086783,           0.0086783,           0.0086783
                 536,            0.018437,           0.0097633,           0.0028449,             0.85313,             0.81202,             0.88129,             0.54419,            0.025938,           0.0052688,           0.0069958,           0.0086759,           0.0086759,           0.0086759
                 537,            0.018869,           0.0096373,           0.0021607,             0.85797,             0.80972,              0.8801,             0.54426,            0.025824,           0.0052645,           0.0069845,           0.0086734,           0.0086734,           0.0086734
                 538,              0.0184,           0.0098416,            0.001956,             0.84302,             0.81545,                0.88,             0.54537,            0.025754,             0.00527,           0.0070361,           0.0086709,           0.0086709,           0.0086709
                 539,            0.019096,           0.0097862,           0.0019964,             0.84306,             0.81095,             0.87981,             0.54621,             0.02564,           0.0052826,           0.0071149,           0.0086684,           0.0086684,           0.0086684
                 540,            0.018694,           0.0099706,            0.002091,             0.85624,             0.80587,             0.87827,               0.545,            0.025602,           0.0052893,           0.0070813,            0.008666,            0.008666,            0.008666
                 541,            0.018967,           0.0095607,           0.0017594,             0.84475,             0.81608,             0.88117,             0.54845,            0.025595,           0.0052857,            0.006982,           0.0086635,           0.0086635,           0.0086635
                 542,            0.018234,           0.0094857,           0.0019111,             0.86319,              0.7877,             0.88101,             0.54882,            0.025569,           0.0052934,           0.0069298,            0.008661,            0.008661,            0.008661
                 543,            0.018458,            0.009565,           0.0020395,             0.86553,              0.7877,             0.87953,             0.54526,            0.025603,           0.0052929,            0.006852,           0.0086586,           0.0086586,           0.0086586
                 544,            0.018733,           0.0095713,           0.0020063,             0.85313,             0.79982,             0.87866,             0.54261,            0.025666,           0.0052767,           0.0068364,           0.0086561,           0.0086561,           0.0086561
                 545,            0.019305,           0.0095154,           0.0022381,             0.79756,             0.85747,             0.87941,             0.54247,            0.025737,           0.0052631,           0.0067798,           0.0086536,           0.0086536,           0.0086536
                 546,            0.019305,           0.0096537,           0.0027831,             0.84683,             0.81272,             0.87874,             0.54463,            0.025741,             0.00526,           0.0067683,           0.0086511,           0.0086511,           0.0086511
                 547,            0.019022,           0.0096498,           0.0023415,             0.84588,             0.82259,             0.87987,             0.54682,            0.025793,           0.0052562,           0.0067642,           0.0086486,           0.0086486,           0.0086486
                 548,            0.018204,           0.0095279,           0.0019089,             0.84342,             0.82986,             0.88462,             0.54447,            0.025815,           0.0052626,           0.0067899,           0.0086462,           0.0086462,           0.0086462
                 549,            0.018826,           0.0096079,           0.0018272,             0.84248,             0.83528,             0.88537,             0.54544,             0.02583,           0.0052698,           0.0068175,           0.0086437,           0.0086437,           0.0086437
                 550,            0.018473,           0.0098823,            0.002207,             0.84253,             0.83654,             0.88438,             0.54633,            0.025841,           0.0052812,           0.0068391,           0.0086412,           0.0086412,           0.0086412
                 551,            0.018277,           0.0095557,             0.00183,             0.81367,             0.85339,             0.88508,             0.55004,            0.025759,            0.005285,           0.0068408,           0.0086388,           0.0086388,           0.0086388
                 552,            0.019119,           0.0095556,           0.0018912,              0.8202,             0.84354,              0.8842,             0.55138,            0.025731,           0.0052783,           0.0068501,           0.0086363,           0.0086363,           0.0086363
                 553,            0.018289,           0.0094034,           0.0020493,             0.81967,             0.83395,             0.88332,             0.54859,            0.025722,           0.0052757,           0.0069051,           0.0086338,           0.0086338,           0.0086338
                 554,            0.018681,           0.0095579,           0.0028204,             0.84051,             0.81862,             0.88072,             0.54406,            0.025778,            0.005281,           0.0070839,           0.0086313,           0.0086313,           0.0086313
                 555,            0.018701,           0.0099034,           0.0027987,             0.84135,             0.82504,             0.88125,             0.54182,            0.025817,            0.005286,           0.0071423,           0.0086288,           0.0086288,           0.0086288
                 556,            0.018824,             0.00968,           0.0020236,             0.83546,             0.82766,             0.87931,             0.54162,             0.02577,           0.0052896,           0.0071812,           0.0086264,           0.0086264,           0.0086264
                 557,            0.017811,           0.0095622,           0.0025176,             0.82686,             0.82934,             0.87804,             0.54121,            0.025771,           0.0052977,           0.0072547,           0.0086239,           0.0086239,           0.0086239
                 558,             0.01832,           0.0095644,           0.0020331,             0.83297,             0.82765,             0.87742,             0.53929,            0.025823,           0.0052979,           0.0073351,           0.0086214,           0.0086214,           0.0086214
                 559,            0.018883,           0.0093601,           0.0019818,             0.87265,             0.77318,             0.87136,             0.54015,            0.025833,           0.0052898,           0.0073294,            0.008619,            0.008619,            0.008619
                 560,            0.018293,           0.0096877,           0.0017044,             0.85285,             0.77551,             0.87103,             0.53905,            0.025907,           0.0052919,           0.0074095,           0.0086165,           0.0086165,           0.0086165
                 561,            0.018376,           0.0096279,           0.0016792,             0.84724,             0.78969,              0.8775,             0.54006,            0.026004,           0.0053012,           0.0074275,            0.008614,            0.008614,            0.008614
                 562,            0.018515,           0.0093419,           0.0026979,             0.84475,             0.80257,             0.87768,             0.53908,            0.026037,           0.0053127,           0.0074741,           0.0086115,           0.0086115,           0.0086115
                 563,            0.018234,           0.0096781,           0.0026813,             0.85973,             0.79349,             0.87948,             0.53938,            0.026059,           0.0053003,           0.0075468,           0.0086091,           0.0086091,           0.0086091
                 564,            0.018416,           0.0096249,           0.0023357,             0.85041,             0.79527,             0.87841,              0.5373,             0.02613,           0.0052919,           0.0075943,           0.0086066,           0.0086066,           0.0086066
                 565,            0.019021,           0.0094178,           0.0021185,             0.84889,             0.79527,             0.87809,             0.53614,            0.026163,           0.0052834,           0.0075531,           0.0086041,           0.0086041,           0.0086041
                 566,             0.01825,            0.009831,           0.0014075,             0.84053,              0.8132,             0.87523,             0.53546,            0.026159,           0.0052862,             0.00758,           0.0086016,           0.0086016,           0.0086016
                 567,             0.01803,           0.0092694,           0.0024123,             0.82046,             0.83007,             0.87531,             0.53675,            0.026172,           0.0052876,           0.0074859,           0.0085992,           0.0085992,           0.0085992
                 568,            0.018724,           0.0095966,           0.0023328,             0.82162,             0.83398,             0.87557,              0.5376,            0.026147,           0.0052793,           0.0073637,           0.0085967,           0.0085967,           0.0085967
                 569,            0.018862,            0.009461,           0.0021255,             0.83343,             0.82134,             0.87473,             0.53954,            0.026083,           0.0052729,           0.0075285,           0.0085942,           0.0085942,           0.0085942
                 570,            0.018756,           0.0095991,           0.0021893,             0.81464,             0.83628,             0.87361,             0.54207,            0.026122,           0.0052722,           0.0077036,           0.0085917,           0.0085917,           0.0085917
                 571,            0.017745,            0.009607,            0.002158,             0.81182,             0.83604,              0.8722,             0.54321,            0.026178,           0.0052748,           0.0077293,           0.0085893,           0.0085893,           0.0085893
                 572,            0.018563,           0.0096558,           0.0021328,             0.86112,             0.79008,             0.87317,             0.54336,            0.026238,           0.0052857,           0.0077751,           0.0085868,           0.0085868,           0.0085868
                 573,            0.018991,           0.0092992,           0.0019605,             0.85268,             0.80159,               0.873,             0.54094,             0.02625,           0.0052888,           0.0077871,           0.0085843,           0.0085843,           0.0085843
                 574,             0.01952,           0.0097051,           0.0031157,             0.84792,             0.80159,             0.87331,             0.54257,            0.026215,           0.0053005,           0.0077951,           0.0085818,           0.0085818,           0.0085818
                 575,            0.019178,           0.0096602,           0.0021873,             0.80797,              0.8376,             0.87331,             0.54449,             0.02623,           0.0053005,           0.0078672,           0.0085793,           0.0085793,           0.0085793
                 576,            0.017993,           0.0093886,           0.0018236,             0.80733,             0.82305,             0.87288,             0.54517,            0.026228,           0.0053003,           0.0078827,           0.0085769,           0.0085769,           0.0085769
                 577,            0.018557,           0.0096164,            0.002311,             0.82899,             0.82305,             0.87326,             0.54435,            0.026293,            0.005312,           0.0078129,           0.0085744,           0.0085744,           0.0085744
                 578,            0.018323,            0.009276,            0.001813,             0.82608,             0.82731,             0.87407,             0.54466,            0.026338,            0.005316,           0.0077568,           0.0085719,           0.0085719,           0.0085719
                 579,            0.018108,           0.0095657,           0.0022385,             0.81419,             0.83063,             0.87397,             0.54351,            0.026389,            0.005316,            0.007723,           0.0085695,           0.0085695,           0.0085695
                 580,            0.018433,           0.0094311,           0.0019734,             0.81135,             0.83108,             0.87373,             0.54409,            0.026399,           0.0053184,           0.0077225,            0.008567,            0.008567,            0.008567
                 581,             0.01865,            0.009451,           0.0018171,             0.82189,             0.82421,             0.87434,             0.54386,            0.026428,           0.0053372,           0.0077637,           0.0085645,           0.0085645,           0.0085645
                 582,            0.018049,           0.0093831,           0.0014389,             0.84524,                0.83,             0.87463,             0.54211,            0.026453,           0.0053418,           0.0078215,            0.008562,            0.008562,            0.008562
                 583,            0.017776,           0.0091749,            0.001955,             0.84262,             0.82679,             0.87547,             0.54158,             0.02643,            0.005337,           0.0078541,           0.0085596,           0.0085596,           0.0085596
                 584,            0.017864,           0.0095061,           0.0021008,              0.8437,             0.83248,             0.87747,             0.54233,            0.026424,           0.0053289,           0.0078349,           0.0085571,           0.0085571,           0.0085571
                 585,            0.019052,           0.0094342,           0.0020996,             0.84304,              0.8288,             0.87835,             0.54207,            0.026475,           0.0053291,           0.0078627,           0.0085546,           0.0085546,           0.0085546
                 586,            0.018204,           0.0093147,           0.0022697,             0.83797,             0.82832,             0.87787,             0.54101,            0.026502,           0.0053253,           0.0078793,           0.0085521,           0.0085521,           0.0085521
                 587,            0.018814,           0.0091757,           0.0017045,             0.83232,             0.81548,             0.87746,             0.54037,            0.026549,           0.0053153,           0.0078157,           0.0085497,           0.0085497,           0.0085497
                 588,             0.01848,           0.0093429,           0.0016326,             0.88392,             0.77542,             0.87775,             0.54075,            0.026573,           0.0053174,           0.0076973,           0.0085472,           0.0085472,           0.0085472
                 589,            0.018233,           0.0096566,           0.0021921,              0.8744,             0.77502,             0.87683,             0.53966,            0.026669,           0.0053244,           0.0076352,           0.0085447,           0.0085447,           0.0085447
                 590,            0.019186,           0.0096195,           0.0023448,             0.83978,              0.8091,             0.87687,             0.53701,            0.026727,           0.0053229,           0.0075929,           0.0085422,           0.0085422,           0.0085422
                 591,            0.018098,           0.0095319,           0.0022951,              0.8389,             0.81072,              0.8767,             0.53831,            0.026742,           0.0053234,           0.0076326,           0.0085398,           0.0085398,           0.0085398
                 592,            0.017776,           0.0091813,           0.0021335,             0.85237,             0.80451,             0.87764,             0.53965,            0.026726,           0.0053229,           0.0075894,           0.0085373,           0.0085373,           0.0085373
                 593,            0.018154,           0.0091501,           0.0017468,             0.87227,             0.77794,             0.87865,             0.53896,            0.026684,           0.0053251,           0.0075751,           0.0085348,           0.0085348,           0.0085348
                 594,            0.018204,           0.0094112,           0.0020627,             0.85839,             0.79784,             0.87909,             0.54041,            0.026618,           0.0053208,           0.0075545,           0.0085323,           0.0085323,           0.0085323
                 595,            0.018597,            0.009266,           0.0017599,             0.86242,             0.80159,             0.88031,              0.5401,            0.026648,           0.0053201,           0.0074847,           0.0085299,           0.0085299,           0.0085299
                 596,            0.018216,           0.0091282,           0.0018871,             0.88107,             0.77856,             0.88152,             0.54248,            0.026685,           0.0053289,           0.0074152,           0.0085274,           0.0085274,           0.0085274
                 597,            0.018501,           0.0095506,           0.0023332,             0.88307,             0.77911,             0.88088,             0.54129,            0.026678,           0.0053365,           0.0074012,           0.0085249,           0.0085249,           0.0085249
                 598,            0.018631,           0.0094346,            0.002301,             0.86681,             0.77591,             0.87418,             0.53982,            0.026646,           0.0053408,           0.0074106,           0.0085224,           0.0085224,           0.0085224
                 599,            0.019118,           0.0094575,           0.0020065,             0.87892,             0.77318,             0.87344,             0.53863,            0.026643,           0.0053377,           0.0074086,             0.00852,             0.00852,             0.00852
                 600,            0.018399,           0.0095088,            0.002293,             0.88563,               0.772,             0.87443,             0.53951,            0.026632,           0.0053411,           0.0074504,           0.0085175,           0.0085175,           0.0085175
                 601,            0.019124,           0.0094761,           0.0020787,             0.88837,             0.77171,             0.87401,              0.5394,            0.026639,            0.005352,           0.0074681,            0.008515,            0.008515,            0.008515
                 602,            0.018079,           0.0096441,           0.0019412,             0.88798,             0.77255,             0.87335,             0.53676,            0.026659,           0.0053554,           0.0074401,           0.0085125,           0.0085125,           0.0085125
                 603,            0.018349,           0.0094074,           0.0017503,             0.87922,             0.77255,             0.87399,             0.53739,            0.026647,           0.0053537,           0.0074432,             0.00851,             0.00851,             0.00851
                 604,            0.018021,           0.0093348,           0.0018229,             0.88077,             0.77949,              0.8803,             0.53755,            0.026646,           0.0053527,           0.0073897,           0.0085076,           0.0085076,           0.0085076
                 605,            0.018263,           0.0093925,           0.0024269,             0.87682,             0.77949,             0.87817,             0.53601,            0.026595,           0.0053523,           0.0073789,           0.0085051,           0.0085051,           0.0085051
                 606,            0.018817,           0.0098276,           0.0032141,              0.8786,             0.77949,             0.87871,             0.53621,            0.026601,           0.0053644,           0.0073485,           0.0085026,           0.0085026,           0.0085026
